ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count
2024,10,2024-03-04,.Home,SEO,NON-MOBILE,190,449,1059,2085,2855,0,287
2024,10,2024-03-04,.Home,Undefined,MOBILE,2,19,31,46,46,0,17
2024,10,2024-03-04,.Home,Undefined,NON-MOBILE,6,11,24,12,51,0,11
2024,10,2024-03-04,.LYP,Direct,MOBILE,195,750,5,15,20,0,20
2024,10,2024-03-04,.LYP,Direct,NON-MOBILE,122,287,6,5,37,0,2
2024,10,2024-03-04,.LYP,Other,MOBILE,12,111,0,0,1,0,4
2024,10,2024-03-04,.LYP,Other,NON-MOBILE,30,79,0,0,6,0,2
2024,10,2024-03-04,.LYP,Paid,MOBILE,80,1518,32,51,70,0,70
2024,10,2024-03-04,.LYP,Paid,NON-MOBILE,168,744,145,227,381,0,130
2024,10,2024-03-04,.LYP,SEO,MOBILE,10,39,0,0,6,0,4
2024,10,2024-03-04,.LYP,SEO,NON-MOBILE,37,87,2,3,20,0,0
2024,10,2024-03-04,.LYP,Undefined,MOBILE,12,70,0,1,1,0,2
2024,10,2024-03-04,.LYP,Undefined,NON-MOBILE,8,13,0,0,1,0,0
2024,10,2024-03-04,.Other,Direct,MOBILE,20,132,39,48,69,0,32
2024,10,2024-03-04,.Other,Direct,NON-MOBILE,52,135,126,254,337,0,31
2024,10,2024-03-04,.Other,Other,MOBILE,3,24,1,1,1,0,3
2024,10,2024-03-04,.Other,Other,NON-MOBILE,23,37,21,29,81,0,21
2024,10,2024-03-04,.Other,Paid,MOBILE,12,52,33,66,93,0,46
2024,10,2024-03-04,.Other,Paid,NON-MOBILE,45,114,139,274,499,0,48
2024,10,2024-03-04,.Other,SEO,MOBILE,12,64,30,80,75,0,39
2024,10,2024-03-04,.Other,SEO,NON-MOBILE,48,119,151,273,521,0,80
2024,10,2024-03-04,.Other,Undefined,MOBILE,10,37,6,5,5,0,15
2024,10,2024-03-04,.Other,Undefined,NON-MOBILE,5,11,7,4,21,0,7
2024,10,2024-03-04,.Property,Direct,MOBILE,4,20,491,979,1375,0,89
2024,10,2024-03-04,.Property,Direct,NON-MOBILE,16,27,764,1325,2343,0,130
2024,10,2024-03-04,.Property,Other,MOBILE,0,6,31,47,103,0,10
2024,10,2024-03-04,.Property,Other,NON-MOBILE,1,4,102,359,425,0,28
2024,10,2024-03-04,.Property,Paid,MOBILE,3,7,220,551,658,0,47
2024,10,2024-03-04,.Property,Paid,NON-MOBILE,15,26,884,1649,2685,0,85
2024,10,2024-03-04,.Property,SEO,MOBILE,1,3,123,263,878,0,26
2024,10,2024-03-04,.Property,SEO,NON-MOBILE,12,26,699,1332,2491,0,91
2024,10,2024-03-04,.Property,Undefined,MOBILE,0,0,19,59,26,0,10
2024,10,2024-03-04,.Property,Undefined,NON-MOBILE,0,0,36,142,87,0,6
2024,11,2024-03-11,./corporate/,Direct,MOBILE,0,0,0,1,1,0,0
2024,11,2024-03-11,./corporate/,Direct,NON-MOBILE,0,2,5,7,13,0,2
2024,11,2024-03-11,./corporate/,Other,NON-MOBILE,0,0,0,1,0,0,0
2024,11,2024-03-11,./corporate/,Paid,NON-MOBILE,0,0,0,0,1,0,0
2024,11,2024-03-11,./corporate/,SEO,MOBILE,0,5,36,42,44,0,20
2024,11,2024-03-11,./corporate/,SEO,NON-MOBILE,4,8,55,64,118,0,20
2024,11,2024-03-11,./housing/,Direct,MOBILE,4,8,74,242,234,0,46
2024,11,2024-03-11,./housing/,Direct,NON-MOBILE,10,11,161,294,567,0,28
2024,11,2024-03-11,./housing/,Other,MOBILE,0,0,9,12,6,0,2
2024,11,2024-03-11,./housing/,Other,NON-MOBILE,0,0,16,61,153,0,6
2024,11,2024-03-11,./housing/,Paid,MOBILE,2,7,62,206,201,0,29
2024,11,2024-03-11,./housing/,Paid,NON-MOBILE,4,4,185,351,540,0,27
2024,11,2024-03-11,./housing/,SEO,MOBILE,5,19,108,185,348,0,35
2024,11,2024-03-11,./housing/,SEO,NON-MOBILE,25,40,284,608,1106,0,86
2024,11,2024-03-11,./housing/,Undefined,MOBILE,2,3,8,12,9,0,10
2024,11,2024-03-11,./housing/,Undefined,NON-MOBILE,0,1,21,45,50,0,6
2024,11,2024-03-11,./members/,Direct,MOBILE,21,14,178,426,615,0,91
2024,11,2024-03-11,./members/,Direct,NON-MOBILE,108,50,364,995,1582,0,114
2024,11,2024-03-11,./members/,Other,MOBILE,5,1,10,33,67,0,5
2024,11,2024-03-11,./members/,Other,NON-MOBILE,21,20,30,207,259,0,14
2024,11,2024-03-11,./members/,Paid,MOBILE,6,6,121,348,285,0,30
2024,11,2024-03-11,./members/,Paid,NON-MOBILE,59,25,506,1022,1534,0,132
2024,11,2024-03-11,./members/,SEO,MOBILE,5,6,64,145,180,0,40
2024,11,2024-03-11,./members/,SEO,NON-MOBILE,72,37,498,904,1390,0,125
2024,11,2024-03-11,./members/,Undefined,MOBILE,4,12,6,7,15,0,21
2024,11,2024-03-11,./members/,Undefined,NON-MOBILE,9,2,23,50,75,0,4
2024,11,2024-03-11,.Home,Direct,MOBILE,107,217,572,985,1201,0,228
2024,11,2024-03-11,.Home,Direct,NON-MOBILE,225,245,785,1980,2971,0,229
2024,11,2024-03-11,.Home,Other,MOBILE,8,30,23,85,120,0,11
2024,11,2024-03-11,.Home,Other,NON-MOBILE,31,44,89,392,304,0,36
2024,11,2024-03-11,.Home,Paid,MOBILE,83,333,618,1167,1306,0,267
2024,11,2024-03-11,.Home,Paid,NON-MOBILE,305,484,1575,2509,4251,0,428
2024,11,2024-03-11,.Home,SEO,MOBILE,27,71,195,373,416,0,69
2024,11,2024-03-11,.Home,SEO,NON-MOBILE,155,225,1015,1784,3185,0,288
2024,11,2024-03-11,.Home,Undefined,MOBILE,2,3,33,19,30,0,13
2024,11,2024-03-11,.Home,Undefined,NON-MOBILE,1,2,13,10,42,0,3
2024,11,2024-03-11,.LYP,Direct,MOBILE,187,330,1,15,14,0,10
2024,11,2024-03-11,.LYP,Direct,NON-MOBILE,135,110,3,12,32,0,5
2024,11,2024-03-11,.LYP,Other,MOBILE,15,39,1,4,2,0,7
2024,11,2024-03-11,.LYP,Other,NON-MOBILE,43,37,0,0,46,0,0
2024,11,2024-03-11,.LYP,Paid,MOBILE,69,1153,69,58,104,0,78
2024,11,2024-03-11,.LYP,Paid,NON-MOBILE,136,451,113,244,356,0,198
2024,11,2024-03-11,.LYP,SEO,MOBILE,15,20,1,5,2,0,3
2024,11,2024-03-11,.LYP,SEO,NON-MOBILE,40,38,1,5,13,0,5
2024,11,2024-03-11,.LYP,Undefined,MOBILE,9,45,0,0,1,0,0
2024,11,2024-03-11,.LYP,Undefined,NON-MOBILE,3,4,0,0,0,0,0
2024,11,2024-03-11,.Other,Direct,MOBILE,31,45,16,36,106,0,37
2024,11,2024-03-11,.Other,Direct,NON-MOBILE,77,66,117,170,372,0,71
2024,11,2024-03-11,.Other,Other,MOBILE,4,12,1,3,2,0,0
2024,11,2024-03-11,.Other,Other,NON-MOBILE,13,13,6,21,72,0,23
2024,11,2024-03-11,.Other,Paid,MOBILE,14,27,37,52,47,0,45
2024,11,2024-03-11,.Other,Paid,NON-MOBILE,40,72,145,291,310,0,58
2024,11,2024-03-11,.Other,SEO,MOBILE,9,37,18,61,71,0,11
2024,11,2024-03-11,.Other,SEO,NON-MOBILE,33,55,132,247,421,0,77
2024,11,2024-03-11,.Other,Undefined,MOBILE,6,19,7,9,17,0,11
2024,11,2024-03-11,.Other,Undefined,NON-MOBILE,1,5,2,13,38,0,2
2024,11,2024-03-11,.Property,Direct,MOBILE,7,19,479,1022,1328,0,101
2024,11,2024-03-11,.Property,Direct,NON-MOBILE,8,7,828,1283,2152,0,114
2024,11,2024-03-11,.Property,Other,MOBILE,0,6,30,61,102,0,7
2024,11,2024-03-11,.Property,Other,NON-MOBILE,1,5,125,357,559,0,20
2024,11,2024-03-11,.Property,Paid,MOBILE,1,3,200,507,695,0,30
2024,11,2024-03-11,.Property,Paid,NON-MOBILE,12,17,764,1415,2927,0,106
2024,11,2024-03-11,.Property,SEO,MOBILE,0,7,151,232,1275,0,39
2024,11,2024-03-11,.Property,SEO,NON-MOBILE,12,9,702,1326,2882,0,119
2024,11,2024-03-11,.Property,Undefined,MOBILE,0,0,12,29,40,0,6
2024,11,2024-03-11,.Property,Undefined,NON-MOBILE,0,0,65,138,152,0,2
2024,12,2024-03-18,./corporate/,Direct,MOBILE,0,0,3,0,0,0,0
2024,12,2024-03-18,./corporate/,Direct,NON-MOBILE,0,0,1,0,0,0,0
2024,12,2024-03-18,./corporate/,Other,NON-MOBILE,1,0,0,0,3,0,0
2024,12,2024-03-18,./corporate/,Paid,MOBILE,0,0,0,1,0,0,0
2024,12,2024-03-18,./corporate/,Paid,NON-MOBILE,0,0,0,0,1,0,0
2024,12,2024-03-18,./corporate/,SEO,MOBILE,0,3,53,7,71,0,44
2024,12,2024-03-18,./corporate/,SEO,NON-MOBILE,1,4,89,53,199,0,34
2024,12,2024-03-18,./housing/,Direct,MOBILE,2,11,141,115,262,0,55
2024,12,2024-03-18,./housing/,Direct,NON-MOBILE,6,12,158,283,552,0,48
2024,12,2024-03-18,./housing/,Other,MOBILE,0,0,4,2,10,0,4
2024,12,2024-03-18,./housing/,Other,NON-MOBILE,0,0,34,100,165,0,10
2024,12,2024-03-18,./housing/,Paid,MOBILE,1,2,117,165,317,0,26
2024,12,2024-03-18,./housing/,Paid,NON-MOBILE,8,2,188,337,551,0,36
2024,12,2024-03-18,./housing/,SEO,MOBILE,4,11,101,113,384,0,51
2024,12,2024-03-18,./housing/,SEO,NON-MOBILE,12,23,162,333,617,0,55
2024,12,2024-03-18,./housing/,Undefined,MOBILE,1,2,3,12,10,0,4
2024,12,2024-03-18,./housing/,Undefined,NON-MOBILE,0,0,9,26,104,0,6
2024,12,2024-03-18,./members/,Direct,MOBILE,21,8,228,259,638,0,86
2024,12,2024-03-18,./members/,Direct,NON-MOBILE,92,13,410,872,1325,0,119
2024,12,2024-03-18,./members/,Other,MOBILE,3,0,15,14,100,0,5
2024,12,2024-03-18,./members/,Other,NON-MOBILE,18,6,40,192,223,0,17
2024,12,2024-03-18,./members/,Paid,MOBILE,6,4,192,230,360,0,57
2024,12,2024-03-18,./members/,Paid,NON-MOBILE,64,11,605,1006,1495,0,129
2024,12,2024-03-18,./members/,SEO,MOBILE,7,3,100,106,236,0,25
2024,12,2024-03-18,./members/,SEO,NON-MOBILE,59,18,375,755,1318,0,137
2024,12,2024-03-18,./members/,Undefined,MOBILE,5,2,15,3,9,0,5
2024,12,2024-03-18,./members/,Undefined,NON-MOBILE,5,1,26,35,37,0,4
2024,12,2024-03-18,.Home,Direct,MOBILE,104,174,778,693,1362,0,278
2024,12,2024-03-18,.Home,Direct,NON-MOBILE,223,148,885,1569,2995,0,256
2024,12,2024-03-18,.Home,Other,MOBILE,7,32,25,47,89,0,17
2024,12,2024-03-18,.Home,Other,NON-MOBILE,56,30,68,287,372,0,70
2024,12,2024-03-18,.Home,Paid,MOBILE,86,333,910,589,1782,0,328
2024,12,2024-03-18,.Home,Paid,NON-MOBILE,332,477,1703,3047,4865,0,516
2024,12,2024-03-18,.Home,SEO,MOBILE,25,61,268,196,640,0,80
2024,12,2024-03-18,.Home,SEO,NON-MOBILE,165,134,757,1532,2562,0,218
2024,12,2024-03-18,.Home,Undefined,MOBILE,0,0,9,9,37,0,3
2024,12,2024-03-18,.Home,Undefined,NON-MOBILE,6,1,27,27,32,0,9
2024,12,2024-03-18,.LYP,Direct,MOBILE,169,284,6,3,14,0,8
2024,12,2024-03-18,.LYP,Direct,NON-MOBILE,102,59,10,3,27,0,4
2024,12,2024-03-18,.LYP,Other,MOBILE,19,51,0,0,2,0,2
2024,12,2024-03-18,.LYP,Other,NON-MOBILE,26,15,0,0,2,0,2
2024,12,2024-03-18,.LYP,Paid,MOBILE,93,1324,65,43,149,0,120
2024,12,2024-03-18,.LYP,Paid,NON-MOBILE,204,516,127,303,475,0,169
2024,12,2024-03-18,.LYP,SEO,MOBILE,9,7,1,0,10,0,2
2024,12,2024-03-18,.LYP,SEO,NON-MOBILE,35,18,0,1,11,0,2
2024,12,2024-03-18,.LYP,Undefined,MOBILE,14,43,0,0,20,0,0
2024,12,2024-03-18,.LYP,Undefined,NON-MOBILE,4,3,0,0,0,0,0
2024,12,2024-03-18,.Other,Direct,MOBILE,24,52,44,25,92,0,21
2024,12,2024-03-18,.Other,Direct,NON-MOBILE,48,30,77,257,274,0,51
2024,12,2024-03-18,.Other,Other,MOBILE,1,11,0,2,1,0,4
2024,12,2024-03-18,.Other,Other,NON-MOBILE,9,8,10,41,91,0,30
2024,12,2024-03-18,.Other,Paid,MOBILE,10,42,48,64,109,0,42
2024,12,2024-03-18,.Other,Paid,NON-MOBILE,53,57,131,266,378,0,83
2024,12,2024-03-18,.Other,SEO,MOBILE,10,19,24,23,72,0,19
2024,12,2024-03-18,.Other,SEO,NON-MOBILE,27,49,108,185,482,0,43
2024,12,2024-03-18,.Other,Undefined,MOBILE,7,24,7,1,25,0,23
2024,12,2024-03-18,.Other,Undefined,NON-MOBILE,3,3,8,10,26,0,24
2024,12,2024-03-18,.Property,Direct,MOBILE,3,17,660,677,1556,0,131
2024,12,2024-03-18,.Property,Direct,NON-MOBILE,15,12,643,1510,2488,0,130
2024,12,2024-03-18,.Property,Other,MOBILE,1,5,40,40,115,0,20
2024,12,2024-03-18,.Property,Other,NON-MOBILE,4,2,78,281,470,0,27
2024,12,2024-03-18,.Property,Paid,MOBILE,2,7,364,333,1304,0,49
2024,12,2024-03-18,.Property,Paid,NON-MOBILE,19,15,990,1583,2970,0,130
2024,12,2024-03-18,.Property,SEO,MOBILE,0,3,144,129,947,0,28
2024,12,2024-03-18,.Property,SEO,NON-MOBILE,11,5,651,1156,2267,0,85
2024,12,2024-03-18,.Property,Undefined,MOBILE,0,0,21,33,30,0,4
2024,12,2024-03-18,.Property,Undefined,NON-MOBILE,0,0,45,121,142,0,16
2024,13,2024-03-25,./corporate/,Direct,MOBILE,0,0,8,1,4,0,0
2024,13,2024-03-25,./corporate/,Direct,NON-MOBILE,0,0,4,2,5,0,0
2024,13,2024-03-25,./corporate/,Paid,MOBILE,0,0,0,0,2,0,0
2024,13,2024-03-25,./corporate/,Paid,NON-MOBILE,0,0,0,0,1,0,0
2024,13,2024-03-25,./corporate/,SEO,MOBILE,0,4,64,22,79,0,46
2024,13,2024-03-25,./corporate/,SEO,NON-MOBILE,5,3,68,75,106,0,13
2024,13,2024-03-25,./housing/,Direct,MOBILE,2,7,112,103,318,0,31
2024,13,2024-03-25,./housing/,Direct,NON-MOBILE,5,7,120,340,562,0,44
2024,13,2024-03-25,./housing/,Other,MOBILE,0,1,7,7,12,0,3
2024,13,2024-03-25,./housing/,Other,NON-MOBILE,0,0,10,76,104,0,3
2024,13,2024-03-25,./housing/,Paid,MOBILE,0,6,113,87,640,0,35
2024,13,2024-03-25,./housing/,Paid,NON-MOBILE,1,4,192,425,686,0,45
2024,13,2024-03-25,./housing/,SEO,MOBILE,6,13,123,80,226,0,38
2024,13,2024-03-25,./housing/,SEO,NON-MOBILE,15,27,234,391,849,0,69
2024,13,2024-03-25,./housing/,Undefined,MOBILE,0,1,19,6,8,0,11
2024,13,2024-03-25,./housing/,Undefined,NON-MOBILE,0,0,22,5,35,0,8
2024,13,2024-03-25,./members/,Direct,MOBILE,29,6,299,221,775,0,120
2024,13,2024-03-25,./members/,Direct,NON-MOBILE,79,15,475,814,1533,0,134
2024,13,2024-03-25,./members/,Other,MOBILE,2,0,20,26,69,0,3
2024,13,2024-03-25,./members/,Other,NON-MOBILE,8,2,44,278,329,0,25
2024,13,2024-03-25,./members/,Paid,MOBILE,8,3,207,166,480,0,47
2024,13,2024-03-25,./members/,Paid,NON-MOBILE,68,8,631,1158,1791,0,118
2024,13,2024-03-25,./members/,SEO,MOBILE,3,2,83,87,283,0,20
2024,13,2024-03-25,./members/,SEO,NON-MOBILE,66,22,398,813,1310,0,100
2024,13,2024-03-25,./members/,Undefined,MOBILE,2,0,13,13,21,0,5
2024,13,2024-03-25,./members/,Undefined,NON-MOBILE,7,2,27,33,92,0,2
2024,13,2024-03-25,.Home,Direct,MOBILE,96,141,827,503,1478,0,223
2024,13,2024-03-25,.Home,Direct,NON-MOBILE,197,164,881,1923,2775,0,264
2024,13,2024-03-25,.Home,Other,MOBILE,5,21,68,69,212,0,22
2024,13,2024-03-25,.Home,Other,NON-MOBILE,19,14,66,246,407,0,38
2024,13,2024-03-25,.Home,Paid,MOBILE,87,315,1077,682,2010,0,295
2024,13,2024-03-25,.Home,Paid,NON-MOBILE,303,414,1921,3483,5286,0,581
2024,13,2024-03-25,.Home,SEO,MOBILE,30,50,234,175,683,0,75
2024,13,2024-03-25,.Home,SEO,NON-MOBILE,104,127,717,1387,2435,0,188
2024,13,2024-03-25,.Home,Undefined,MOBILE,1,2,14,13,49,0,10
2024,13,2024-03-25,.Home,Undefined,NON-MOBILE,0,2,17,29,78,0,8
2024,13,2024-03-25,.LYP,Direct,MOBILE,123,207,2,0,13,0,8
2024,13,2024-03-25,.LYP,Direct,NON-MOBILE,86,50,8,3,15,0,2
2024,13,2024-03-25,.LYP,Other,MOBILE,24,37,0,0,0,0,5
2024,13,2024-03-25,.LYP,Other,NON-MOBILE,22,10,0,3,10,0,1
2024,13,2024-03-25,.LYP,Paid,MOBILE,91,1413,67,40,111,0,120
2024,13,2024-03-25,.LYP,Paid,NON-MOBILE,192,515,155,373,486,0,195
2024,13,2024-03-25,.LYP,SEO,MOBILE,12,9,0,0,8,0,0
2024,13,2024-03-25,.LYP,SEO,NON-MOBILE,27,21,0,2,9,0,0
2024,13,2024-03-25,.LYP,Undefined,MOBILE,14,26,1,0,0,0,0
2024,13,2024-03-25,.LYP,Undefined,NON-MOBILE,1,6,0,2,4,0,6
2024,13,2024-03-25,.Other,Direct,MOBILE,34,32,53,35,89,0,36
2024,13,2024-03-25,.Other,Direct,NON-MOBILE,50,25,110,229,416,0,49
2024,13,2024-03-25,.Other,Other,MOBILE,0,9,7,4,7,0,1
2024,13,2024-03-25,.Other,Other,NON-MOBILE,11,6,6,19,77,0,11
2024,13,2024-03-25,.Other,Paid,MOBILE,13,38,51,73,77,0,59
2024,13,2024-03-25,.Other,Paid,NON-MOBILE,31,40,149,320,469,0,44
2024,13,2024-03-25,.Other,SEO,MOBILE,10,24,42,21,109,0,21
2024,13,2024-03-25,.Other,SEO,NON-MOBILE,26,40,116,210,385,0,63
2024,13,2024-03-25,.Other,Undefined,MOBILE,5,22,6,0,6,0,17
2024,13,2024-03-25,.Other,Undefined,NON-MOBILE,2,2,8,6,36,0,8
2024,13,2024-03-25,.Property,Direct,MOBILE,2,13,668,568,1744,0,80
2024,13,2024-03-25,.Property,Direct,NON-MOBILE,15,10,790,1406,3350,0,107
2024,13,2024-03-25,.Property,Other,MOBILE,1,5,30,22,106,0,10
2024,13,2024-03-25,.Property,Other,NON-MOBILE,0,0,86,364,405,0,24
2024,13,2024-03-25,.Property,Paid,MOBILE,3,3,377,298,2081,0,67
2024,13,2024-03-25,.Property,Paid,NON-MOBILE,12,5,1023,1934,3375,0,153
2024,13,2024-03-25,.Property,SEO,MOBILE,0,2,150,102,427,0,32
2024,13,2024-03-25,.Property,SEO,NON-MOBILE,11,7,670,1182,2424,0,122
2024,13,2024-03-25,.Property,Undefined,MOBILE,0,0,42,14,39,0,10
2024,13,2024-03-25,.Property,Undefined,NON-MOBILE,0,0,47,111,155,0,6
2024,14,2024-04-01,./corporate/,Direct,MOBILE,0,0,0,1,8,0,3
2024,14,2024-04-01,./corporate/,Direct,NON-MOBILE,0,0,1,0,2,0,0
2024,14,2024-04-01,./corporate/,Other,NON-MOBILE,0,0,2,1,0,0,2
2024,14,2024-04-01,./corporate/,Paid,MOBILE,0,0,0,0,3,0,0
2024,14,2024-04-01,./corporate/,Paid,NON-MOBILE,0,0,0,0,2,0,0
2024,14,2024-04-01,./corporate/,SEO,MOBILE,1,8,84,12,98,0,49
2024,14,2024-04-01,./corporate/,SEO,NON-MOBILE,2,8,59,84,162,0,39
2024,14,2024-04-01,./housing/,Direct,MOBILE,3,4,162,140,393,0,46
2024,14,2024-04-01,./housing/,Direct,NON-MOBILE,8,12,155,387,551,0,34
2024,14,2024-04-01,./housing/,Other,MOBILE,0,1,10,20,40,0,4
2024,14,2024-04-01,./housing/,Other,NON-MOBILE,1,0,27,109,150,0,7
2024,14,2024-04-01,./housing/,Paid,MOBILE,1,8,159,129,238,0,20
2024,14,2024-04-01,./housing/,Paid,NON-MOBILE,7,9,304,439,702,0,41
2024,14,2024-04-01,./housing/,SEO,MOBILE,2,22,137,82,336,0,53
2024,14,2024-04-01,./housing/,SEO,NON-MOBILE,12,22,233,329,759,0,85
2024,14,2024-04-01,./housing/,Undefined,MOBILE,0,1,6,1,20,0,5
2024,14,2024-04-01,./housing/,Undefined,NON-MOBILE,1,0,9,50,108,0,2
2024,14,2024-04-01,./members/,Direct,MOBILE,27,6,250,239,734,0,97
2024,14,2024-04-01,./members/,Direct,NON-MOBILE,84,12,472,969,1741,0,173
2024,14,2024-04-01,./members/,Other,MOBILE,1,0,9,42,115,0,5
2024,14,2024-04-01,./members/,Other,NON-MOBILE,22,4,66,168,287,0,20
2024,14,2024-04-01,./members/,Paid,MOBILE,10,4,164,131,425,0,46
2024,14,2024-04-01,./members/,Paid,NON-MOBILE,77,14,618,1585,2137,0,204
2024,14,2024-04-01,./members/,SEO,MOBILE,2,2,92,105,226,0,38
2024,14,2024-04-01,./members/,SEO,NON-MOBILE,38,7,364,968,1405,0,105
2024,14,2024-04-01,./members/,Undefined,MOBILE,3,1,6,2,30,0,6
2024,14,2024-04-01,./members/,Undefined,NON-MOBILE,3,1,19,32,81,0,15
2024,14,2024-04-01,.Home,Direct,MOBILE,102,179,898,530,1802,0,205
2024,14,2024-04-01,.Home,Direct,NON-MOBILE,241,183,1031,2160,4144,0,347
2024,14,2024-04-01,.Home,Other,MOBILE,4,31,83,104,129,0,9
2024,14,2024-04-01,.Home,Other,NON-MOBILE,25,15,101,317,489,0,26
2024,14,2024-04-01,.Home,Paid,MOBILE,87,348,1024,589,2073,0,255
2024,14,2024-04-01,.Home,Paid,NON-MOBILE,360,482,1994,3807,6219,0,651
2024,14,2024-04-01,.Home,SEO,MOBILE,19,45,236,224,620,0,88
2024,14,2024-04-01,.Home,SEO,NON-MOBILE,98,137,748,1505,2564,0,182
2024,14,2024-04-01,.Home,Undefined,MOBILE,0,2,17,5,66,0,0
2024,14,2024-04-01,.Home,Undefined,NON-MOBILE,3,2,11,14,32,0,6
2024,14,2024-04-01,.LYP,Direct,MOBILE,127,255,2,1,13,0,12
2024,14,2024-04-01,.LYP,Direct,NON-MOBILE,115,65,4,6,12,0,9
2024,14,2024-04-01,.LYP,Other,MOBILE,21,35,0,1,8,0,3
2024,14,2024-04-01,.LYP,Other,NON-MOBILE,17,11,2,5,11,0,0
2024,14,2024-04-01,.LYP,Paid,MOBILE,111,1532,104,23,181,0,153
2024,14,2024-04-01,.LYP,Paid,NON-MOBILE,183,557,232,392,575,0,216
2024,14,2024-04-01,.LYP,SEO,MOBILE,11,10,0,0,6,0,0
2024,14,2024-04-01,.LYP,SEO,NON-MOBILE,32,12,0,4,8,0,2
2024,14,2024-04-01,.LYP,Undefined,MOBILE,7,27,0,0,0,0,2
2024,14,2024-04-01,.LYP,Undefined,NON-MOBILE,1,3,3,1,9,0,0
2024,14,2024-04-01,.Other,Direct,MOBILE,17,26,42,41,87,0,34
2024,14,2024-04-01,.Other,Direct,NON-MOBILE,44,23,67,222,328,0,52
2024,14,2024-04-01,.Other,Other,MOBILE,5,4,2,10,2,0,0
2024,14,2024-04-01,.Other,Other,NON-MOBILE,13,10,18,51,82,0,41
2024,14,2024-04-01,.Other,Paid,MOBILE,7,33,38,44,159,0,50
2024,14,2024-04-01,.Other,Paid,NON-MOBILE,40,53,193,357,493,0,109
2024,14,2024-04-01,.Other,SEO,MOBILE,8,28,78,44,117,0,26
2024,14,2024-04-01,.Other,SEO,NON-MOBILE,23,46,100,230,695,0,54
2024,14,2024-04-01,.Other,Undefined,MOBILE,7,26,9,0,6,0,11
2024,14,2024-04-01,.Other,Undefined,NON-MOBILE,4,2,13,6,23,0,4
2024,14,2024-04-01,.Property,Direct,MOBILE,3,11,615,686,1958,0,148
2024,14,2024-04-01,.Property,Direct,NON-MOBILE,17,20,926,1548,3137,0,160
2024,14,2024-04-01,.Property,Other,MOBILE,0,5,55,46,223,0,11
2024,14,2024-04-01,.Property,Other,NON-MOBILE,1,1,112,289,578,0,27
2024,14,2024-04-01,.Property,Paid,MOBILE,0,8,381,299,1818,0,58
2024,14,2024-04-01,.Property,Paid,NON-MOBILE,18,14,1163,2463,3964,0,160
2024,14,2024-04-01,.Property,SEO,MOBILE,0,5,189,118,636,0,20
2024,14,2024-04-01,.Property,SEO,NON-MOBILE,9,6,771,1254,3382,0,109
2024,14,2024-04-01,.Property,Undefined,MOBILE,0,0,48,25,53,0,4
2024,14,2024-04-01,.Property,Undefined,NON-MOBILE,0,1,68,85,175,0,4
2024,15,2024-04-08,./corporate/,Direct,MOBILE,0,0,3,0,6,0,0
2024,15,2024-04-08,./corporate/,Direct,NON-MOBILE,1,0,0,3,4,0,0
2024,15,2024-04-08,./corporate/,Paid,NON-MOBILE,0,0,0,0,1,0,0
2024,15,2024-04-08,./corporate/,SEO,MOBILE,2,2,112,14,88,0,42
2024,15,2024-04-08,./corporate/,SEO,NON-MOBILE,2,6,72,87,173,0,50
2024,15,2024-04-08,./corporate/,Undefined,MOBILE,0,0,1,0,0,0,0
2024,15,2024-04-08,./housing/,Direct,MOBILE,1,11,155,87,321,0,38
2024,15,2024-04-08,./housing/,Direct,NON-MOBILE,11,9,135,306,769,0,36
2024,15,2024-04-08,./housing/,Other,MOBILE,0,1,14,0,9,0,4
2024,15,2024-04-08,./housing/,Other,NON-MOBILE,1,2,16,83,116,0,4
2024,15,2024-04-08,./housing/,Paid,MOBILE,2,5,105,129,305,0,25
2024,15,2024-04-08,./housing/,Paid,NON-MOBILE,8,6,246,321,695,0,27
2024,15,2024-04-08,./housing/,SEO,MOBILE,7,29,141,69,342,0,29
2024,15,2024-04-08,./housing/,SEO,NON-MOBILE,13,32,218,421,847,0,80
2024,15,2024-04-08,./housing/,Undefined,MOBILE,0,4,6,2,6,0,2
2024,15,2024-04-08,./housing/,Undefined,NON-MOBILE,0,0,16,18,28,0,2
2024,15,2024-04-08,./members/,Direct,MOBILE,17,10,300,177,774,0,100
2024,15,2024-04-08,./members/,Direct,NON-MOBILE,96,20,468,961,1574,0,135
2024,15,2024-04-08,./members/,Other,MOBILE,4,1,30,18,55,0,10
2024,15,2024-04-08,./members/,Other,NON-MOBILE,22,2,37,264,249,0,33
2024,15,2024-04-08,./members/,Paid,MOBILE,5,3,177,173,543,0,49
2024,15,2024-04-08,./members/,Paid,NON-MOBILE,69,8,716,1355,2101,0,187
2024,15,2024-04-08,./members/,SEO,MOBILE,4,4,109,91,332,0,40
2024,15,2024-04-08,./members/,SEO,NON-MOBILE,67,14,355,922,1424,0,104
2024,15,2024-04-08,./members/,Undefined,MOBILE,2,0,11,2,14,0,1
2024,15,2024-04-08,./members/,Undefined,NON-MOBILE,2,0,21,56,43,0,6
2024,15,2024-04-08,.Home,Direct,MOBILE,115,156,831,507,1590,0,276
